price,square_meters,contract_type_0,contract_type_1,contract_type_2,contract_type_3,contract_type_4,contract_type_5,contract_type_6,availability_year_not_available,availability_year_2024,availability_year_2023,availability_year_2022,availability_year_2015,availability_year_2020,availability_year_2016,availability_year_2025,availability_instant,description,bedrooms,other_rooms,bathrooms,has_security_door,has_tv_system,has_centralized_tv_system,has_optic_fiber,has_video_entryphone,has_electric_gate,has_kitchen_diner,has_open_kitchen,has_half-day_concierge,has_full_day_concierge,has_shared_garden,has_alarm_system,has_partially_furnished,has_kitchen_nook,has_semi-habitable_kitchen,has_disabled_people,has_window_frames,has_window_material_pvc,has_window_material_wood,has_window_material_metal,has_window_type_double,has_window_type_triple,has_exposure_type_internal,has_exposure_type_external,has_exposure_type_double,has_exposure_direction_north,has_exposure_direction_south,has_exposure_direction_east,has_exposure_direction_west,conditions,zone,conditions_imputed,floor,is_mezzanine,is_semi-basement,elevator,energy_class,energy_class_imputed,is_high_efficiency,is_middle_efficiency,is_low_efficiency,condominium_fees,condominium_fees_imputed,latitude,longitude,dist_duomo,dist_scala_theatre,dist_sansiro_stadium,dist_centrale_station,dist_cadorna_station,dist_sforzesco_park,dist_montanelli_park,dist_solari_park,dist_pagano_park,dist_citylife,dist_direzionale,dist_porta_nuova,dist_porta_garibaldi,dist_piazza_affari
1500.0,46.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,isola,0,1,0,0,1,2,1,0,0,0,0.0,0,45.4896261,9.1911715,2.8279766557868244,2.457531520195988,5.392940146416359,1.0682121731703405,2.6487127403758337,2.1648542454880513,1.848338864998175,4.067085824155939,3.206549853052618,3.2116675548260045,0.7211783084708535,0.7329518336048727,1.0277524854558577,2.8467629475384615
950.0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1 bedroom, 1 bathroom, kitchen nook",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,ascanio sforza,0,2,0,0,0,2,0,0,0,1,50.0,0,45.4434495,9.1761933,2.6121460000181345,2.871999664057196,5.610246546707523,5.053220589556568,2.7658797962070643,3.305134835955739,3.8875674328564975,1.7716092002845225,3.194320757949619,3.8912718174267624,4.84599869366889,4.551612137514652,4.245256307560429,2.4197751626351844
3084.0,135.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"4 (3 bedrooms, 1 other), 2 bathrooms, kitchen diner",3,1,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,san vittore,0,1,0,0,1,1,0,0,0,1,475.0,0,45.46126643607756,9.170376179327926,1.709671712182701,1.6402328911474677,4.076796799780085,3.6521884681524073,0.8978162722761326,1.4029144889428031,2.716971568338726,0.5347832685743716,1.2289441703901711,1.945099122264876,3.3129879022480333,2.908147566204303,2.5332443029262706,1.0969705321678882
3150.0,128.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"4 (3 bedrooms, 1 other), 2 bathrooms, kitchen diner",3,1,2,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,repubblica,0,3,0,0,1,4,0,0,1,0,350.0,0,45.4794372,9.1979411,1.758806739983205,1.4791727139123638,5.769646210302571,0.717462064078707,2.1123407113739865,1.8235973267296637,0.6046545724091428,3.482583674325217,3.068678131742437,3.347098723403385,0.5728455022883316,0.6699834858062881,0.8759181797090618,1.994051467347949
3300.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 bedrooms, 1 bathroom, open kitchen",2,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,morgagni,0,1,0,0,0,5,0,0,1,0,0.0,0,45.478049,9.212456,2.2231195855275883,2.143114973192227,6.899622363274225,1.0515139052288496,3.0435380837334662,2.8687985809443317,1.065610414236432,4.283334647922156,4.115555036386782,4.457349734958232,1.4106687744913522,1.7587524767357912,2.017481556039817,2.701446317433567
3300.0,155.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 3 bathrooms, kitchen diner",2,1,3,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,turati,0,5,0,0,1,1,0,0,0,1,420.0,0,45.4746191,9.1947419,1.179774116869616,0.888688450373146,5.5325361173824,1.3047789161556436,1.6225163536990332,1.4449262987797837,0.40890431373679254,2.938258009709365,2.6857979720086194,3.0663955766761175,1.1157541844368297,0.9791327290353017,0.9269206991111486,1.4135618780370909
850.0,35.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"1 bedroom, 1 bathroom, open kitchen",1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,cascina dei pomi,0,-1,1,0,0,3,0,0,1,0,50.0,0,45.4969041,9.2085756,3.862205866626803,3.5891529149812804,6.918039717412422,1.4122445024155081,4.069568925070418,3.6447034702289822,2.614231317349815,5.490656229397237,4.763844159558445,4.79114171448993,1.648649140118021,2.060362255143358,2.455514187157537,4.087140344831939
1300.0,45.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,carrobbio,0,2,0,0,1,1,0,0,0,1,0.0,0,45.4602007,9.181269,0.9404773521503196,1.0351563008865134,4.893821547521769,3.2201263405542764,0.9932033628497168,1.493086677448558,2.130744501970376,1.234255909450774,1.9322376548884996,2.620821238423242,2.968219435813044,2.651093810321118,2.341223823508293,0.5202093962484096
1200.0,44.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,de angeli,0,-1,1,0,1,1,0,0,0,1,150.0,0,45.4664527,9.1495656,3.310644606562698,3.1086977342386515,2.3822202144927678,4.641797187418698,2.0696282950288327,2.216527954695517,4.0218358811564086,1.6053178312562277,0.9729199903308935,1.0815951457513486,4.203567546059556,3.7231289901756104,3.3238192196999705,2.6643980499693005
1100.0,30.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1 room, 1 bathroom, open kitchen",1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,centrale,0,3,0,0,1,1,0,0,0,1,100.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.014559541893568853,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.49261668016913546,0.9686483273545774,1.3446434022490918,2.7181462663009417
550.0,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1 bedroom, 1 bathroom, open kitchen",1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,ponte lambro,0,1,0,0,0,1,0,0,0,1,50.0,0,45.4428414,9.2635975,6.076172676775126,6.407040878858462,11.576198656535603,6.640208830817853,7.398837375932882,7.596565625788501,6.06551606811703,7.798928373942488,8.564032972305997,9.174979408293323,6.967538769489477,7.210314606178024,7.32637754321593,6.689748465628663
2900.0,120.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (1 bedroom, 2 others), 2 bathrooms, kitchen diner",1,2,2,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,carrobbio,0,6,0,0,1,3,0,0,1,0,250.0,0,45.4602007,9.181269,0.9404773521503196,1.0351563008865134,4.893821547521769,3.2201263405542764,0.9932033628497168,1.493086677448558,2.130744501970376,1.234255909450774,1.9322376548884996,2.620821238423242,2.968219435813044,2.651093810321118,2.341223823508293,0.5202093962484096
1050.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,corso san gottardo,0,3,0,0,0,1,0,0,0,1,100.0,0,45.4480952,9.1796184,2.0305959406082805,2.29486106885286,5.4774390808523,4.472464726651508,2.26716759620799,2.800337917373149,3.3061028160634964,1.5088630463845765,2.849055375628347,3.562278004030161,4.270648318070154,3.9860694812972297,3.6897181037083815,1.8591823049638063
1100.0,60.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,farini,0,1,0,0,0,7,0,1,0,0,300.0,0,45.4928794,9.1751082,3.447308379067472,3.0278111259929683,4.310794041621489,2.354189484869092,2.7313568784043936,2.1932914082135393,2.841065846722411,3.983970616413253,2.764356834769788,2.4877658067907116,1.9360115135679505,1.6559560049902737,1.6199050891062348,3.2163729869408986
3500.0,110.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,borgogna - largo augusto,0,2,0,0,1,2,0,0,0,1,210.0,0,45.464229558442696,9.197917341334277,0.4696156615248234,0.7606195071814459,5.970661415310335,2.323237364896416,1.7709783854905157,1.9554716765283682,1.1182692313366234,2.6045361320417704,2.959154291421595,3.533513150525899,2.259537085807743,2.158592872624097,2.041404466012651,1.1151920789568206
1850.0,45.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,piazza napoli,0,1,0,0,0,5,0,0,1,0,0.0,0,45.4526426,9.1547842,3.1669214430518484,3.168500528583653,3.7170863884279117,5.191438485125424,2.4021950366503626,2.834444719492744,4.259681213010126,1.0279514165687103,1.9990625403077142,2.5164232558886543,4.834086803254151,4.406589264125659,4.016455066887605,2.6117942644616607
5200.0,145.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"5+ (3 bedrooms, 3 others), 2 bathrooms, kitchen diner",3,3,2,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,duomo,0,2,0,0,1,3,0,0,1,0,250.0,1,45.4641385,9.1885548,0.2606399942850796,0.38609425933769975,5.271907202234501,2.5610389489090477,1.08607897458053,1.385138296537048,1.4273973197071097,1.911015052585639,2.2557444878527217,2.8645267523666407,2.3599466815505377,2.1101761653567253,1.866340687472548,0.38745051677086556
1100.0,75.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,gallaratese,0,3,0,0,0,1,0,0,0,1,300.0,0,45.4984894,9.1096531,7.459986331805587,7.104862868723128,2.522594138984837,7.435852905003441,6.162965840899787,5.91099209279546,7.540142321216462,6.3121267459200014,5.092156525593083,4.404458787205961,6.976126415621829,6.573343000212209,6.331595385297561,6.890550671283915
1450.0,52.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,corso san gottardo,0,2,0,0,1,2,0,0,0,1,50.0,0,45.4480952,9.1796184,2.0305959406082805,2.29486106885286,5.4774390808523,4.472464726651508,2.26716759620799,2.800337917373149,3.3061028160634964,1.5088630463845765,2.849055375628347,3.562278004030161,4.270648318070154,3.9860694812972297,3.6897181037083815,1.8591823049638063
2400.0,120.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,indipendenza,0,3,0,0,1,4,0,0,1,0,300.0,0,45.4274509,9.3098024,10.064955773479069,10.397838741677493,15.553299064029952,10.489975006243567,11.386478249734408,11.586955746587305,10.021716447109178,11.720192412763122,12.546014149244671,13.163734686915477,10.855077871935505,11.1355349371982,11.278513793884983,10.673932023223436
1950.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,istria,0,-1,1,0,1,5,0,0,1,0,50.0,0,45.5016171,9.197952,4.187454440614494,3.8452432173187563,6.330767188783324,1.910002959076874,4.079478583716345,3.5840688591135432,3.054291115096157,5.492491260202478,4.541154887275405,4.424163089650971,1.900882661562688,2.135162418023298,2.4613474601746304,4.267392498335442
3800.0,110.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (1 bedroom, 2 others), 1 bathroom",1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,turati,0,3,0,0,1,2,1,0,0,0,350.0,0,45.4746191,9.1947419,1.179774116869616,0.888688450373146,5.5325361173824,1.3047789161556436,1.6225163536990332,1.4449262987797837,0.40890431373679254,2.938258009709365,2.6857979720086194,3.0663955766761175,1.1157541844368297,0.9791327290353017,0.9269206991111486,1.4135618780370909
1080.0,63.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, semi-habitable kitchen",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,bologna - sulmona,0,2,0,0,1,2,0,0,0,1,200.0,0,45.4443003,9.2251275,3.4080095435418527,3.8020765236840965,8.741363752377268,4.823166309800667,4.672890899883686,4.979454156788906,3.859885977402688,4.854563627917132,5.77242878356191,6.435115003454241,4.986161083294008,5.061136732757756,5.043455583725345,3.9449474541110185
1100.0,55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ponte nuovo,0,3,0,0,0,1,0,0,0,1,150.0,0,45.50779906540236,9.236962121849729,5.98727001835834,5.811038489517691,9.405080590399992,3.677956025479502,6.470961007118663,6.096330334490845,4.721717770252711,7.862862768572867,7.261034749856537,7.312914375279402,4.054226752039507,4.515512939541418,4.917940631270684,6.355014433339223
1830.0,95.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,pagano,0,5,0,0,1,1,0,0,0,1,250.0,0,45.4683019,9.161102,2.4443921597747775,2.208118310759823,3.095709296981212,3.749418773543557,1.1594950068659975,1.3048737108558668,3.0990456456331623,1.24239261233477,0.2005575820572811,0.8922065155514544,3.324654801925938,2.8523133115069217,2.4499651311810013,1.8046933787947348
2700.0,83.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 1 bathroom",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,moscova,0,-1,1,0,1,2,0,0,0,1,400.0,0,45.4770858,9.1843685,1.5485483658237464,1.1294924349671813,4.711196167290097,1.6897274703445828,1.1739487025369773,0.7632311204102583,1.2569558926766795,2.5991846045607443,1.9875309115497353,2.26568362487918,1.2815381856989256,0.8419059120081154,0.4659468343744856,1.392097551015346
1600.0,88.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,porta romana - medaglie d'oro,0,2,0,0,1,1,0,0,0,1,200.0,0,45.4522392,9.202056,1.5480307448451893,1.9689772681422688,6.736884732057485,3.6228369504737223,2.708791165374405,3.073286818507259,2.4457765263085114,2.8856689705551024,3.7741628157971756,4.447717372360822,3.6138012847862475,3.530306794285887,3.397309093872533,1.987056041031659
1100.0,68.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,maggiolina,0,3,0,0,1,1,0,0,0,1,300.0,0,45.4926428,9.2009254,3.240260149256942,2.9303057960897734,6.212713397054112,0.8859651639847771,3.33137441697009,2.892205213715859,2.0538329637122232,4.755906285265127,4.002219093355581,4.039091632542025,0.9541083387790392,1.3169020285856683,1.7046848704478705,3.399747384896588
1500.0,50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,crescenzago,0,1,0,0,0,5,0,0,1,0,0.0,0,45.5094512,9.2475983,6.646465152568084,6.502413779776784,10.246475244912252,4.4240395570645585,7.217387444652536,6.8656974942372,5.401180139284298,8.58985543616994,8.05071503174671,8.128105964730532,4.825342232486253,5.296770919592744,5.6988253277227745,7.054621763477849
900.0,45.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,corvetto,0,3,0,0,1,1,0,0,0,1,100.0,0,45.4403776,9.2234375,3.615160498166476,4.023115442202297,8.82191089391079,5.190986678063153,4.833630348405698,5.176956025007262,4.18184172456721,4.883769101169788,5.891719849178529,6.572004995411378,5.32848636905463,5.374008923379009,5.329847809379115,4.1090620217191915
680.0,70.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,bologna - sulmona,0,3,0,0,1,1,0,0,0,1,120.0,0,45.4443003,9.2251275,3.4080095435418527,3.8020765236840965,8.741363752377268,4.823166309800667,4.672890899883686,4.979454156788906,3.859885977402688,4.854563627917132,5.77242878356191,6.435115003454241,4.986161083294008,5.061136732757756,5.043455583725345,3.9449474541110185
1300.0,55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,navigli - darsena,0,1,0,0,1,6,0,1,0,0,250.0,0,45.451982882693535,9.177217368858377,1.77643574959937,1.975517804816893,5.070400077115934,4.16873806936465,1.8195556530905226,2.357274958804256,3.0393593893643924,1.0858949008157261,2.3826096513120136,3.0971832561942354,3.932130535813309,3.617372166582362,3.300971606311601,1.4869576630914272
1700.0,85.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen nook",2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,quadronno - crocetta,0,6,0,0,1,2,0,0,0,1,300.0,0,45.4542738,9.1956417,1.1416012087982992,1.5555427569473168,6.187874668751089,3.444336473967894,2.1895546532709567,2.585642536488277,2.23935746070929,2.352098107534943,3.230454440903459,3.909767721642075,3.3666434252862087,3.2181092845000734,3.0363309243809735,1.4801404148619222
3500.0,166.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"4 (3 bedrooms, 1 other), 3 bathrooms, kitchen diner",3,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,palestro,0,3,0,0,1,2,0,0,0,1,900.0,0,45.4716297,9.2021428,1.1494827088492572,1.0920123591837332,6.138720915303634,1.4675475794203199,2.0737205042816775,2.0203842995043946,0.3316318286312227,3.228196941733614,3.2200482496210805,3.6651125952242287,1.4922138711587631,1.535160480318997,1.5721410283416486,1.6431636178388855
1014.0,72.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,gambara,0,-1,1,0,1,2,1,0,0,0,279.0,0,45.4649139,9.1430147,3.8128999226262046,3.6291152501126835,2.0905687938414417,5.176323731700563,2.5978513926421747,2.755198522219478,4.5578631238618,1.9574193739062515,1.509703034512707,1.5041440633535184,4.7349518951260405,4.252943483689752,3.855014845868421,3.167362099362217
1150.0,57.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,precotto,0,2,0,0,1,6,0,1,0,0,179.0,0,45.5122113,9.2257951,5.956990143967527,5.7184759295413325,8.794954246696827,3.5255502458389802,6.236990758920081,5.806173812185378,4.683743775263538,7.657924315799765,6.892773144414503,6.852689280189896,3.8128769597795205,4.226070193066658,4.618142288610319,6.233821779010727
2000.0,70.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,garibaldi - corso como,0,4,0,0,1,2,0,0,0,1,200.0,0,45.48253075128914,9.187344571075561,2.069106300687218,1.6723536602043596,4.965574202200583,1.248930388242057,1.811703143104479,1.3493419285131412,1.351681102465622,3.234755244357897,2.481921832141224,2.6163103503812852,0.7782375372713604,0.2941058574219613,0.18655706478173484,2.0172892052220095
1800.0,102.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"3 bedrooms, 1 bathroom",3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,lambrate,1,4,0,0,1,2,0,0,0,1,260.0,0,45.4824346,9.2410536,4.336368816230979,4.35407904223156,9.14142386445452,2.9760642994790554,5.3116658318754615,5.150697863758977,3.3334952998856004,6.47856475976,6.397870481447058,6.7234880780049,3.44955937862471,3.8990951610182627,4.225726225186833,4.898370062003825
1200.0,63.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,porta romana - medaglie d'oro,0,6,0,0,1,4,0,0,1,0,350.0,0,45.4522392,9.202056,1.5480307448451893,1.9689772681422688,6.736884732057485,3.6228369504737223,2.708791165374405,3.073286818507259,2.4457765263085114,2.8856689705551024,3.7741628157971756,4.447717372360822,3.6138012847862475,3.530306794285887,3.397309093872533,1.987056041031659
1100.0,61.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,corvetto,0,5,0,0,1,7,0,1,0,0,0.0,0,45.4403776,9.2234375,3.615160498166476,4.023115442202297,8.82191089391079,5.190986678063153,4.833630348405698,5.176956025007262,4.18184172456721,4.883769101169788,5.891719849178529,6.572004995411378,5.32848636905463,5.374008923379009,5.329847809379115,4.1090620217191915
1100.0,65.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,solari,0,-1,1,0,1,1,0,0,0,1,300.0,0,45.4380426,9.2048152,3.078063554711031,3.4955616810122434,7.723226949142131,5.202492125840759,4.04958863448218,4.4941432463369395,4.036722848755745,3.73884539049012,4.943393001103053,5.654562732923041,5.206674390735123,5.116863706633494,4.964352910067129,3.3819265757766157
1300.0,50.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,pezzotti - meda,0,1,0,0,1,5,0,0,1,0,125.0,0,45.441109223284855,9.181472931926082,2.693070292701169,3.005450820028227,6.0889559787901355,5.142243080725419,3.056333536925224,3.587874627328945,3.9501044619199135,2.2046652265586086,3.6007560564626244,4.3075306257327375,4.976800477942004,4.721369844918578,4.442784297677074,2.6149189180977435
850.0,60.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,cantalupa - san paolo,0,-1,1,0,0,1,0,0,0,1,0.0,0,45.49400439451002,9.158143802745219,4.231928033237648,3.818897448516818,3.1955263687592064,3.6452264342429586,3.1758920094243264,2.715633039848043,3.934320725893131,4.088049463407212,2.666721929606033,2.0940424349438675,3.1998473871286275,2.840224496043727,2.674518571576566,3.828085026740437
1300.0,50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,isola,0,2,0,0,1,1,0,0,0,1,50.0,0,45.4896261,9.1911715,2.8279766557868244,2.457531520195988,5.392940146416359,1.0682121731703405,2.6487127403758337,2.1648542454880513,1.848338864998175,4.067085824155939,3.206549853052618,3.2116675548260045,0.7211783084708535,0.7329518336048727,1.0277524854558577,2.8467629475384615
